CustomerID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Value;Churn Score;CLTV;Churn Reason
0787-LHDYT;1;United States;California;Carmel Valley;93924;36.414611, -121.6386;36,414611;-121,6386;Male;No;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);22,66;363,275;No;0;64;5667;
0374-IOEGQ;1;United States;California;Gonzales;93926;36.52588, -121.396719;36,52588;-121,396719;Female;No;No;No;3;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;49,06;134,97;No;0;74;3122;
3197-NNYNB;1;United States;California;Jolon;93928;35.930782, -121.189757;35,930782;-121,189757;Male;No;No;No;65;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);115,61;7295,035;No;0;28;5649;
3396-DKDEL;1;United States;California;King City;93930;36.220761, -120.980777;36,220761;-120,980777;Female;No;Yes;Yes;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);126,665;9075;No;0;80;4388;
1752-OZXFY;1;United States;California;Lockwood;93932;35.989792, -121.055933;35,989792;-121,055933;Male;No;Yes;No;60;Yes;No;DSL;Yes;No;No;No;Yes;No;One year;Yes;Mailed check;65,78;3917,265;No;0;63;5488;
9066-QRSDU;1;United States;California;Marina;93933;36.689582, -121.758398;36,689582;-121,758398;Female;No;Yes;No;69;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;28,93;1939,905;No;0;25;5418;
9112-WSNPU;1;United States;California;Monterey;93940;36.362741, -121.869685;36,362741;-121,869685;Female;Yes;No;No;35;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;77,605;2660,9;No;0;45;5873;
9867-NNXLC;1;United States;California;Pacific Grove;93950;36.618337, -121.926417;36,618337;-121,926417;Female;No;No;No;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;22,055;517,22;No;0;44;5555;
5321-NTRKC;1;United States;California;Pebble Beach;93953;36.587497, -121.944815;36,587497;-121,944815;Male;No;Yes;Yes;66;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;Two year;No;Bank transfer (automatic);87,835;5758,445;No;0;56;6236;
3161-GETRM;1;United States;California;Soledad;93960;36.414216, -121.360597;36,414216;-121,360597;Male;No;Yes;Yes;34;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);99,055;3406,7;No;0;59;4648;
0402-OAMEN;1;United States;California;Spreckels;93962;36.624641, -121.647195;36,624641;-121,647195;Female;No;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);26,895;1880,01;No;0;64;5335;
6933-VLYFX;1;United States;California;Belmont;94002;37.509366, -122.306132;37,509366;-122,306132;Male;No;Yes;Yes;31;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;No;Electronic check;65,945;2033,68;No;0;37;4337;
6754-WKSHP;1;United States;California;Brisbane;94005;37.684694, -122.40712;37,684694;-122,40712;Male;No;No;Yes;30;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);27,885;795,63;No;0;47;5915;
4976-LNFVV;1;United States;California;Daly City;94015;37.680844, -122.48131;37,680844;-122,48131;Male;Yes;Yes;No;19;No;No phone service;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);37,73;634,865;No;0;20;4615;
5055-MGMGF;1;United States;California;Half Moon Bay;94019;37.45567, -122.407992;37,45567;-122,407992;Female;No;Yes;No;65;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;115,555;7606,445;No;0;53;5313;
4641-FROLU;1;United States;California;La Honda;94020;37.285677, -122.224165;37,285677;-122,224165;Female;No;Yes;Yes;30;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;21,23;663,19;No;0;30;4453;
2862-JVEOY;1;United States;California;Loma Mar;94021;37.266388, -122.26308;37,266388;-122,26308;Male;No;No;No;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;21,065;136,84;No;0;41;5322;
2969-QWUBZ;1;United States;California;Los Altos;94022;37.349546, -122.134356;37,349546;-122,134356;Female;No;No;No;2;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;No;Electronic check;56,54;106,48;No;0;58;2580;
9822-BIIGN;1;United States;California;Los Altos;94024;37.352911, -122.093002;37,352911;-122,093002;Male;No;Yes;Yes;53;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;No;Electronic check;79,035;4210,69;No;0;52;4903;
2077-MPJQO;1;United States;California;Menlo Park;94025;37.449551, -122.183762;37,449551;-122,183762;Male;Yes;Yes;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;82,94;586,355;No;0;41;3533;
1534-OULXE;1;United States;California;Atherton;94027;37.454924, -122.203168;37,454924;-122,203168;Female;No;Yes;Yes;61;Yes;No;DSL;Yes;No;No;No;No;No;One year;Yes;Bank transfer (automatic);54,67;3257,54;No;0;46;4577;
2971-SGAFL;1;United States;California;Millbrae;94030;37.601248, -122.403099;37,601248;-122,403099;Female;No;No;No;13;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;86,625;1094,885;No;0;79;5631;
1480-IVEVR;1;United States;California;Montara;94037;37.540582, -122.509594;37,540582;-122,509594;Male;Yes;Yes;No;35;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;One year;Yes;Bank transfer (automatic);89,76;3096,775;No;0;60;2300;
2905-KFQUV;1;United States;California;Moss Beach;94038;37.515556, -122.502311;37,515556;-122,502311;Female;No;Yes;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);77,44;170,28;No;0;39;5748;
3370-HXOPH;1;United States;California;Mountain View;94041;37.388349, -122.075299;37,388349;-122,075299;Female;No;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;83,71;283,36;No;0;25;2650;
9391-YZEJW;1;United States;California;Mountain View;94043;37.419725, -122.062947;37,419725;-122,062947;Female;No;No;No;62;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);103,4;6332,92;No;0;25;4778;
9958-MEKUC;1;United States;California;Pacifica;94044;37.573633, -122.455167;37,573633;-122,455167;Male;No;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);114,345;8269,47;No;0;26;4495;
0281-CNTZX;1;United States;California;Pescadero;94060;37.22565, -122.297533;37,22565;-122,297533;Male;No;Yes;No;63;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);21,945;1358,28;No;0;74;5151;
4118-CEVPF;1;United States;California;Redwood City;94062;37.410567, -122.297152;37,410567;-122,297152;Female;Yes;No;No;35;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);121,88;4219,93;No;0;35;2125;
9114-VEPUF;1;United States;California;Redwood City;94065;37.527497, -122.230941;37,527497;-122,230941;Male;No;Yes;No;62;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;One year;No;Electronic check;105,71;6601,595;No;0;61;6139;
7876-BEUTG;1;United States;California;San Bruno;94066;37.624436, -122.430661;37,624436;-122,430661;Female;No;No;No;15;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;53,68;792,11;No;0;57;2577;
2338-BQEZT;1;United States;California;San Carlos;94070;37.497915, -122.267361;37,497915;-122,267361;Female;No;No;No;55;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);55,605;3116,025;No;0;44;6250;
9873-MNDKV;1;United States;California;San Gregorio;94074;37.331762, -122.341444;37,331762;-122,341444;Female;No;No;No;11;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;49,115;519,475;No;0;64;4492;
8241-JUIQO;1;United States;California;Sunnyvale;94086;37.378541, -122.020456;37,378541;-122,020456;Female;No;No;No;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);21,395;1469,985;No;0;26;4559;
2194-IIQOF;1;United States;California;Sunnyvale;94087;37.3511, -122.037311;37,3511;-122,037311;Female;No;Yes;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);98,23;7027,515;No;0;30;4658;
9631-RXVJM;1;United States;California;San Francisco;94102;37.7795, -122.419233;37,7795;-122,419233;Male;No;No;No;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;21,175;745,69;No;0;77;2682;
9584-EXCDZ;1;United States;California;San Francisco;94103;37.773147, -122.411287;37,773147;-122,411287;Female;No;No;No;17;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);77,55;1282,16;No;0;53;3650;
5093-FEGLU;1;United States;California;San Francisco;94105;37.789168, -122.395009;37,789168;-122,395009;Female;No;Yes;No;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);21,615;1013,705;No;0;28;4159;
2621-UDNLU;1;United States;California;San Francisco;94107;37.768881, -122.395521;37,768881;-122,395521;Female;No;Yes;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;22,935;79,2;No;0;56;5867;
7526-IVLYU;1;United States;California;San Francisco;94108;37.791998, -122.408653;37,791998;-122,408653;Male;No;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;21,615;75,185;No;0;55;4852;
2428-HYUNX;1;United States;California;San Francisco;94109;37.794487, -122.42227;37,794487;-122,42227;Male;Yes;Yes;No;44;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);21,285;931,975;No;0;42;4975;
9214-EKVXR;1;United States;California;San Francisco;94110;37.750021, -122.415201;37,750021;-122,415201;Female;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;48,4;48,4;No;0;75;4138;
3410-MHHUM;1;United States;California;San Francisco;94111;37.801776, -122.402293;37,801776;-122,402293;Female;No;Yes;Yes;44;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;One year;No;Electronic check;103,84;4724,885;No;0;73;5019;
2122-YWVYA;1;United States;California;San Francisco;94116;37.74441, -122.486764;37,74441;-122,486764;Female;No;No;No;18;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;82,94;1518,44;No;0;53;4792;
2296-DKZFP;1;United States;California;San Francisco;94118;37.781304, -122.461522;37,781304;-122,461522;Female;No;Yes;No;65;Yes;No;DSL;Yes;Yes;Yes;No;No;Yes;Two year;No;Bank transfer (automatic);78,1;4824,82;No;0;32;6308;
8909-BOLNL;1;United States;California;San Francisco;94123;37.800254, -122.436975;37,800254;-122,436975;Male;No;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;23,32;57,255;No;0;29;2088;
6603-YRDCJ;1;United States;California;San Francisco;94124;37.731505, -122.384532;37,731505;-122,384532;Male;No;Yes;No;33;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Two year;Yes;Mailed check;67,155;2220,24;No;0;21;3215;
3229-USWAR;1;United States;California;San Francisco;94129;37.797526, -122.464531;37,797526;-122,464531;Female;No;No;No;34;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);87,945;3000,03;No;0;26;3570;
2138-VFAPZ;1;United States;California;San Francisco;94130;37.820894, -122.369725;37,820894;-122,369725;Female;No;Yes;Yes;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;21,67;290,015;No;0;68;2966;
6131-JLWZM;1;United States;California;San Francisco;94131;37.746699, -122.442833;37,746699;-122,442833;Female;No;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;22,33;302,94;No;0;45;5332;
0269-XFESX;1;United States;California;San Francisco;94133;37.802071, -122.411004;37,802071;-122,411004;Male;No;Yes;Yes;23;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;26,785;592,35;No;0;30;4031;
1709-EJDOX;1;United States;California;San Francisco;94134;37.721052, -122.413573;37,721052;-122,413573;Female;No;Yes;Yes;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;21,725;1043,79;No;0;34;3843;
4316-XCSLJ;1;United States;California;Palo Alto;94301;37.444314, -122.149996;37,444314;-122,149996;Male;No;No;Yes;17;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;55,33;931,48;No;0;33;3202;
9693-XMUOB;1;United States;California;Palo Alto;94304;37.386978, -122.177746;37,386978;-122,177746;Male;Yes;Yes;No;59;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;55,275;3297,195;No;0;27;5546;
0383-CLDDA;1;United States;California;Stanford;94305;37.424342, -122.165641;37,424342;-122,165641;Female;No;No;No;69;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);93,885;6487,14;No;0;37;6499;
2709-UQGNP;1;United States;California;San Mateo;94401;37.590421, -122.306467;37,590421;-122,306467;Male;No;No;No;10;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;56,815;576,95;No;0;45;4292;
3549-ZTMNH;1;United States;California;San Mateo;94402;37.556634, -122.317723;37,556634;-122,317723;Male;No;Yes;Yes;12;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);26,4;296,615;No;0;69;3705;
8033-ATFAS;1;United States;California;San Mateo;94404;37.556094, -122.272437;37,556094;-122,272437;Female;No;Yes;Yes;39;Yes;No;DSL;No;No;Yes;No;Yes;No;Month-to-month;Yes;Mailed check;65,835;2575,65;No;0;47;3900;
1635-NZATJ;1;United States;California;Alameda;94501;37.774633, -122.274434;37,774633;-122,274434;Male;Yes;Yes;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);27,995;1968,615;No;0;26;5341;
0562-HKHML;1;United States;California;Alameda;94502;37.724817, -122.224363;37,724817;-122,224363;Male;No;Yes;Yes;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);26,29;1789,04;No;0;71;5574;
8277-RVRSV;1;United States;California;Danville;94506;37.791481, -121.903253;37,791481;-121,903253;Female;No;Yes;Yes;33;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);26,565;880,33;No;0;73;4501;
9943-VSZUV;1;United States;California;Alamo;94507;37.855717, -121.994813;37,855717;-121,994813;Male;Yes;No;No;67;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;83,27;5566,935;No;0;30;5823;
7054-ENNGU;1;United States;California;Benicia;94510;38.113533, -122.11926;38,113533;-122,11926;Female;No;Yes;No;9;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;55,935;513,26;No;0;26;4623;
1455-HFBXA;1;United States;California;Bethel Island;94511;38.050558, -121.646924;38,050558;-121,646924;Male;No;Yes;No;52;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;No;No;Two year;Yes;Credit card (automatic);100,76;5090,58;No;0;62;6069;
9402-CXWPL;1;United States;California;Birds Landing;94512;38.140719, -121.838298;38,140719;-121,838298;Female;No;No;No;70;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;No;Electronic check;108,79;7522,46;No;0;20;5980;
1628-BIZYP;1;United States;California;Brentwood;94513;37.908242, -121.682472;37,908242;-121,682472;Male;No;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;93,5;93,5;No;0;46;5754;
0082-LDZUE;1;United States;California;Calistoga;94515;38.629618, -122.593216;38,629618;-122,593216;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;48,73;48,73;No;0;57;4427;
5343-SGUBI;1;United States;California;Concord;94518;37.950248, -122.022455;37,950248;-122,022455;Female;No;No;No;52;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;One year;Yes;Mailed check;88,22;4727,36;No;0;51;5597;
0856-NAOES;1;United States;California;Concord;94519;37.990118, -122.012188;37,990118;-122,012188;Male;No;No;No;6;Yes;No;DSL;No;No;Yes;No;Yes;No;Month-to-month;No;Mailed check;66,99;455,51;No;0;80;2191;
1976-AZZPJ;1;United States;California;Concord;94520;38.013825, -122.039144;38,013825;-122,039144;Male;No;Yes;No;7;No;No phone service;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Mailed check;37,62;282,26;No;0;32;5100;
6156-UZDLF;1;United States;California;Pleasant Hill;94523;37.95338, -122.076886;37,95338;-122,076886;Female;No;No;No;26;Yes;No;Fiber optic;Yes;No;Yes;Yes;No;No;One year;Yes;Credit card (automatic);95,865;2501,51;No;0;77;5689;
3099-OONVS;1;United States;California;Crockett;94525;38.049292, -122.228415;38,049292;-122,228415;Male;No;Yes;Yes;25;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Electronic check;59,73;1426,48;No;0;63;3971;
9500-WBGRP;1;United States;California;Danville;94526;37.815459, -121.977203;37,815459;-121,977203;Male;No;No;No;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;21,01;1395,735;No;0;31;4535;
5183-KLYEM;1;United States;California;El Cerrito;94530;37.924838, -122.289145;37,924838;-122,289145;Female;No;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);124,025;9011,86;No;0;60;4927;
